District,Pincode,Month,Avg_Min_Temp_C,Avg_Max_Temp_C,Avg_Rainfall_mm,Avg_Humidity_Percent,Avg_Sunlight_Hours,Year_Recorded
AJMER,305628,12,21.3,29.1,140.1,41.8,10.9,2024
AJMER,305403,1,21.9,31.7,172.3,82.1,11.0,2024
AJMER,305403,2,21.8,27.7,40.5,49.6,7.0,2024
AJMER,305403,3,11.4,26.5,71.3,79.9,9.3,2024
AJMER,305403,4,17.4,44.8,196.0,74.8,8.5,2024
AJMER,305403,5,10.9,38.1,196.6,77.1,9.4,2024
AJMER,305403,6,18.2,35.8,44.6,89.3,9.9,2024
AJMER,305403,7,16.6,40.3,13.3,72.4,7.7,2024
AJMER,305403,8,23.3,41.8,54.2,22.4,11.5,2024
AJMER,305403,9,15.3,41.1,79.5,34.4,11.6,2024
AJMER,305403,10,11.8,25.3,88.2,22.5,6.6,2024
AJMER,305403,11,12.1,28.7,123.8,33.3,10.2,2024
AJMER,305403,12,21.4,38.1,179.9,24.3,6.2,2024
AJMER,305407,1,19.3,32.5,66.1,55.1,6.3,2024
AJMER,305407,2,11.5,44.6,170.0,22.0,11.7,2024
AJMER,305407,3,11.3,38.3,18.7,53.1,10.2,2024
AJMER,305407,4,20.5,44.1,8.4,82.9,7.9,2024
AJMER,305407,5,11.1,29.0,100.8,72.4,10.0,2024
AJMER,305407,6,22.3,42.3,11.9,86.1,11.1,2024
AJMER,305407,7,20.6,31.4,78.5,35.9,11.2,2024
AJMER,305407,8,11.2,44.8,179.4,57.2,6.1,2024
AJMER,305407,9,11.3,28.2,48.3,42.3,10.9,2024
AJMER,305407,10,24.8,35.3,141.2,54.6,11.1,2024
AJMER,305407,11,15.6,40.9,60.5,59.0,9.6,2024
AJMER,305407,12,15.6,33.7,9.0,22.5,8.9,2024
AJMER,305001,1,22.2,34.4,111.3,36.3,6.7,2024
AJMER,305001,2,24.2,44.7,167.0,69.3,7.4,2024
AJMER,305001,3,24.8,33.5,81.9,74.1,8.9,2024
AJMER,305001,4,21.3,37.1,123.5,59.9,11.2,2024
AJMER,305001,5,15.6,26.1,180.0,39.0,10.8,2024
AJMER,305001,6,11.3,41.8,157.9,48.4,9.0,2024
AJMER,305001,7,21.7,38.0,38.8,26.7,10.7,2024
AJMER,305001,8,18.4,33.1,146.7,86.7,10.6,2024
AJMER,305001,9,16.4,25.3,100.4,80.8,9.5,2024
AJMER,305001,10,23.6,36.8,149.2,24.6,7.3,2024
AJMER,305001,11,11.7,25.3,98.9,31.7,8.1,2024
AJMER,305001,12,17.4,25.0,25.6,60.7,7.0,2024
AJMER,305003,1,10.2,37.3,114.0,36.3,6.0,2024
AJMER,305003,2,17.0,28.8,98.4,85.4,6.5,2024
AJMER,305003,3,10.8,28.8,103.6,72.9,10.6,2024
AJMER,305003,4,11.8,38.1,175.8,39.1,6.2,2024
AJMER,305003,5,11.8,26.1,179.0,20.4,8.4,2024
AJMER,305003,6,19.7,31.3,90.7,76.0,11.9,2024
AJMER,305003,7,21.2,28.0,91.1,49.7,10.8,2024
AJMER,305003,8,18.8,36.6,103.0,65.0,10.5,2024
AJMER,305003,9,24.4,38.2,103.9,40.1,7.6,2024
AJMER,305003,10,15.6,39.4,190.1,30.0,9.9,2024
AJMER,305003,11,14.3,30.1,129.9,67.3,9.0,2024
AJMER,305003,12,23.0,26.8,55.5,51.5,9.7,2024
AJMER,305021,1,13.4,26.6,106.3,36.5,8.6,2024
AJMER,305021,2,24.4,33.5,125.4,29.6,9.2,2024
AJMER,305021,3,10.2,43.9,128.0,60.6,11.9,2024
AJMER,305021,4,24.5,29.4,117.1,70.8,8.0,2024
AJMER,305021,5,10.6,30.1,35.5,39.9,7.3,2024
AJMER,305021,6,23.4,27.0,6.7,71.5,8.7,2024
AJMER,305021,7,17.9,37.1,67.6,32.8,9.1,2024
AJMER,305021,8,24.9,38.6,85.5,43.7,6.5,2024
AJMER,305021,9,11.1,37.9,12.4,72.1,10.8,2024
AJMER,305021,10,18.3,42.2,163.0,66.2,8.5,2024
AJMER,305021,11,24.5,34.7,68.8,38.9,8.5,2024
AJMER,305021,12,17.8,27.7,182.7,28.5,10.0,2024
AJMER,305004,1,19.4,30.8,30.9,23.0,10.6,2024
AJMER,305004,2,20.4,38.2,11.4,78.7,11.9,2024
AJMER,305004,3,16.8,37.3,96.5,25.3,7.0,2024
AJMER,305004,4,19.4,35.6,37.8,28.0,8.1,2024
AJMER,305004,5,18.8,38.7,187.5,36.6,7.0,2024
AJMER,305004,6,23.5,37.7,2.1,51.2,11.3,2024
AJMER,305004,7,10.7,42.6,82.5,75.3,9.3,2024
AJMER,305004,8,14.2,36.7,185.3,37.3,11.1,2024
AJMER,305004,9,24.3,40.6,76.9,58.0,11.9,2024
AJMER,305004,10,23.4,30.0,18.6,26.3,9.3,2024
AJMER,305004,11,16.8,38.6,60.6,52.5,6.7,2024
AJMER,305004,12,19.3,43.0,99.6,32.4,8.2,2024
AJMER,305816,1,14.2,32.7,37.0,34.8,6.2,2024
AJMER,305816,2,12.8,40.6,93.3,45.7,11.1,2024
AJMER,305816,3,17.0,39.5,167.3,73.3,6.1,2024
AJMER,305816,4,15.3,26.2,174.5,72.1,9.6,2024
AJMER,305816,5,18.8,36.6,9.9,49.0,6.6,2024
AJMER,305816,6,11.2,27.6,32.2,28.3,6.0,2024
AJMER,305816,7,24.6,44.3,55.1,39.6,7.5,2024
AJMER,305816,8,24.8,41.2,119.0,55.4,9.3,2024
AJMER,305816,9,20.5,27.2,72.2,80.9,6.5,2024
AJMER,305816,10,18.0,27.4,168.8,87.8,9.7,2024
AJMER,305816,11,14.6,36.9,143.3,64.6,10.0,2024
AJMER,305816,12,22.2,31.9,20.1,44.5,11.8,2024
AJMER,305922,1,20.3,25.7,124.9,68.5,11.4,2024
AJMER,305922,2,12.4,35.8,22.6,43.5,9.4,2024
AJMER,305922,3,23.7,32.8,51.0,63.8,10.8,2024
AJMER,305922,4,22.3,27.0,35.6,37.1,8.2,2024
AJMER,305922,5,24.2,41.0,34.6,38.7,9.5,2024
AJMER,305922,6,20.9,43.3,123.3,25.3,8.4,2024
AJMER,305922,7,19.2,40.1,112.7,49.4,8.0,2024
AJMER,305922,8,16.3,41.4,35.2,63.3,10.4,2024
AJMER,305922,9,24.0,29.3,198.0,75.2,7.8,2024
AJMER,305922,10,23.0,30.3,84.4,76.7,8.3,2024
AJMER,305922,11,10.7,29.2,19.4,89.5,8.2,2024
AJMER,305922,12,10.4,40.3,24.1,26.1,11.2,2024
AJMER,305203,1,15.6,44.0,116.8,54.5,7.0,2024
AJMER,305203,2,22.2,39.3,195.8,56.5,8.3,2024
AJMER,305203,3,24.8,42.6,114.4,76.3,11.3,2024
AJMER,305203,4,12.3,37.8,189.8,38.6,6.1,2024
AJMER,305203,5,18.9,32.8,88.8,24.9,11.7,2024
AJMER,305203,6,15.7,33.5,87.2,42.0,11.4,2024
AJMER,305203,7,24.5,26.5,100.0,88.9,8.5,2024
AJMER,305203,8,22.6,25.6,139.5,83.0,9.9,2024
AJMER,305203,9,22.6,38.9,73.5,47.7,11.9,2024
AJMER,305203,10,17.0,33.8,172.8,81.3,9.3,2024
AJMER,305203,11,16.2,36.0,5.9,22.3,6.6,2024
AJMER,305203,12,14.1,36.2,88.0,42.0,11.1,2024
AJMER,305924,1,10.8,30.5,102.2,70.9,6.8,2024
AJMER,305924,2,23.0,34.5,121.4,35.5,7.5,2024
AJMER,305924,3,22.2,34.4,55.2,33.9,11.2,2024
AJMER,305924,4,25.0,32.8,85.5,80.3,7.5,2024
AJMER,305924,5,24.9,41.4,96.9,63.1,10.5,2024
AJMER,305924,6,18.3,34.0,137.4,89.2,8.7,2024
AJMER,305924,7,21.5,37.1,154.7,29.4,10.6,2024
AJMER,305924,8,24.2,42.9,147.6,44.9,7.4,2024
AJMER,305924,9,22.7,42.3,68.3,41.8,8.5,2024
AJMER,305924,10,13.7,42.8,199.9,81.6,7.9,2024
AJMER,305924,11,16.8,30.4,169.7,37.9,7.5,2024
AJMER,305924,12,11.9,25.7,52.0,44.7,7.9,2024
AJMER,305002,1,24.3,30.2,39.0,30.0,7.9,2024
AJMER,305002,2,19.1,30.6,62.8,74.3,11.7,2024
AJMER,305002,3,13.4,43.2,90.5,36.6,9.2,2024
AJMER,305002,4,20.1,38.0,170.2,24.8,8.8,2024
AJMER,305002,5,19.3,26.6,155.7,50.5,9.0,2024
AJMER,305002,6,15.4,27.7,170.2,47.4,12.0,2024
AJMER,305002,7,11.7,28.1,54.4,32.4,9.9,2024
AJMER,305002,8,20.1,37.6,118.7,29.4,10.2,2024
AJMER,305002,9,17.8,39.7,56.6,82.8,7.9,2024
AJMER,305002,10,21.6,42.2,21.8,24.7,8.8,2024
AJMER,305002,11,17.8,43.8,136.8,27.0,7.1,2024
AJMER,305002,12,22.8,29.0,28.6,37.2,10.1,2024
AJMER,305022,1,18.3,31.2,133.5,86.7,8.1,2024
AJMER,305022,2,18.4,29.8,129.6,26.0,10.5,2024
AJMER,305022,3,23.1,32.2,162.0,77.1,7.3,2024
AJMER,305022,4,16.1,43.3,27.9,82.4,8.4,2024
AJMER,305022,5,12.0,36.5,156.7,46.5,8.8,2024
AJMER,305022,6,10.4,39.8,199.9,40.6,7.0,2024
AJMER,305022,7,21.3,34.8,170.2,67.4,6.4,2024
AJMER,305022,8,19.3,25.6,150.4,69.2,7.9,2024
AJMER,305022,9,20.6,26.3,132.4,74.6,9.3,2024
AJMER,305022,10,13.2,35.8,84.4,78.1,9.9,2024
AJMER,305022,11,12.0,39.4,146.1,38.8,8.6,2024
AJMER,305022,12,10.2,29.3,144.8,68.1,9.0,2024
AJMER,305812,1,15.3,39.4,126.3,29.4,9.3,2024
AJMER,305812,2,18.8,41.2,159.3,55.8,9.1,2024
AJMER,305812,3,15.9,33.2,89.8,62.9,6.5,2024
AJMER,305812,4,16.6,39.9,24.3,31.3,8.4,2024
AJMER,305812,5,23.6,33.1,111.8,25.4,7.2,2024
AJMER,305812,6,15.2,38.6,53.0,33.6,9.2,2024
AJMER,305812,7,17.7,40.3,76.9,49.4,10.5,2024
AJMER,305812,8,21.8,44.8,3.5,82.1,9.5,2024
AJMER,305812,9,15.9,31.9,76.6,57.2,7.3,2024
AJMER,305812,10,19.3,33.2,161.8,72.4,7.2,2024
AJMER,305812,11,22.9,28.3,108.5,32.2,6.2,2024
AJMER,305812,12,24.2,29.1,2.0,27.4,8.6,2024
AJMER,305401,1,12.2,38.9,94.0,36.8,8.6,2024
AJMER,305401,2,23.9,43.3,58.3,42.0,7.4,2024
AJMER,305401,3,17.4,32.9,95.5,58.4,10.6,2024
AJMER,305401,4,13.9,28.6,80.9,81.7,8.3,2024
AJMER,305401,5,16.9,30.7,186.4,49.8,10.0,2024
AJMER,305401,6,24.7,34.1,8.2,56.3,9.8,2024
AJMER,305401,7,17.4,30.8,136.7,20.3,9.6,2024
AJMER,305401,8,14.9,29.7,170.2,22.3,11.4,2024
AJMER,305401,9,19.5,39.7,191.8,25.9,6.1,2024
AJMER,305401,10,13.6,25.2,35.5,68.9,6.4,2024
AJMER,305401,11,11.1,35.8,106.3,54.0,10.3,2024
AJMER,305401,12,11.9,40.9,8.7,33.5,8.1,2024
AJMER,305207,1,11.9,30.3,99.8,61.5,11.9,2024
AJMER,305207,2,12.3,37.1,25.1,58.1,7.3,2024
AJMER,305207,3,12.1,38.4,167.6,26.2,7.1,2024
AJMER,305207,4,19.6,38.1,22.8,64.8,9.5,2024
AJMER,305207,5,12.7,33.9,102.7,73.7,7.7,2024
AJMER,305207,6,15.2,31.9,104.2,40.1,8.0,2024
AJMER,305207,7,23.5,41.7,194.3,68.1,11.5,2024
AJMER,305207,8,17.1,40.2,131.0,34.0,6.2,2024
AJMER,305207,9,20.0,31.4,57.6,73.0,9.2,2024
AJMER,305207,10,12.6,27.1,48.2,83.8,8.0,2024
AJMER,305207,11,12.9,26.4,25.6,50.9,8.1,2024
AJMER,305207,12,10.6,26.9,151.3,37.1,7.5,2024
AJMER,305627,1,12.5,36.7,138.2,47.9,6.8,2024
AJMER,305627,2,14.2,26.0,122.0,37.5,6.2,2024
AJMER,305627,3,12.7,31.7,8.2,20.1,11.9,2024
AJMER,305627,4,11.3,40.1,152.6,65.5,10.0,2024
AJMER,305627,5,11.8,30.9,128.4,23.0,10.7,2024
AJMER,305627,6,16.9,40.3,192.8,34.7,6.4,2024
AJMER,305627,7,13.1,39.9,117.4,70.6,6.1,2024
AJMER,305627,8,15.5,29.9,60.8,66.6,9.6,2024
AJMER,305627,9,17.6,39.6,76.3,25.1,10.3,2024
AJMER,305627,10,20.4,40.0,35.2,66.2,8.4,2024
AJMER,305627,11,10.6,32.9,144.6,85.1,8.3,2024
AJMER,305627,12,22.0,29.2,141.5,25.2,8.3,2024
AJMER,305415,1,19.4,35.4,40.1,49.1,6.9,2024
AJMER,305415,2,11.2,43.4,31.7,71.1,10.5,2024
AJMER,305415,3,23.1,37.8,15.4,66.7,7.3,2024
AJMER,305415,4,23.8,28.5,182.4,35.9,7.9,2024
AJMER,305415,5,10.9,38.7,46.6,31.4,10.0,2024
AJMER,305415,6,14.2,33.5,68.8,74.9,6.0,2024
AJMER,305415,7,22.1,36.8,56.1,86.9,10.6,2024
AJMER,305415,8,21.2,39.7,82.7,73.7,11.4,2024
AJMER,305415,9,12.8,35.3,142.8,87.4,6.3,2024
AJMER,305415,10,13.1,41.3,174.1,62.3,9.5,2024
AJMER,305415,11,15.6,39.4,36.5,85.0,8.5,2024
AJMER,305415,12,17.3,37.3,137.3,68.3,6.5,2024
AJMER,305012,1,19.3,28.0,70.5,83.6,10.1,2024
AJMER,305012,2,15.5,41.7,196.1,31.3,9.7,2024
AJMER,305012,3,16.9,43.7,59.8,77.1,9.9,2024
AJMER,305012,4,21.2,27.7,1.4,33.8,10.9,2024
AJMER,305012,5,10.6,34.8,103.1,21.9,7.7,2024
AJMER,305012,6,13.8,30.2,30.1,56.2,10.1,2024
AJMER,305012,7,20.7,40.1,8.9,42.3,10.5,2024
AJMER,305012,8,23.4,39.4,139.7,23.0,7.0,2024
AJMER,305012,9,17.7,27.8,146.5,88.6,11.7,2024
AJMER,305012,10,18.0,42.5,92.1,66.7,8.0,2024
AJMER,305012,11,11.6,28.6,135.4,83.1,10.3,2024
AJMER,305012,12,16.7,40.9,107.6,89.9,10.5,2024
AJMER,305006,1,18.0,34.1,126.0,47.4,9.0,2024
AJMER,305006,2,13.6,31.6,119.3,37.8,6.8,2024
AJMER,305006,3,14.0,28.2,133.2,32.9,7.7,2024
AJMER,305006,4,15.7,28.4,39.9,56.1,7.4,2024
AJMER,305006,5,10.3,38.2,53.7,62.4,9.1,2024
AJMER,305006,6,14.8,36.0,88.0,53.1,7.6,2024
AJMER,305006,7,13.2,27.4,89.2,47.1,9.3,2024
AJMER,305006,8,14.9,27.3,154.9,31.8,7.7,2024
AJMER,305006,9,11.8,26.4,73.5,50.9,6.0,2024
AJMER,305006,10,23.4,39.9,32.5,26.0,8.2,2024
AJMER,305006,11,18.9,39.2,50.3,80.6,9.6,2024
AJMER,305006,12,20.2,26.2,42.9,23.3,10.6,2024
AJMER,305007,1,21.8,36.2,146.3,46.6,6.2,2024
AJMER,305007,2,17.5,26.7,94.1,27.0,7.5,2024
AJMER,305007,3,11.3,43.1,141.7,74.2,11.9,2024
AJMER,305007,4,18.1,43.1,83.2,41.9,7.6,2024
AJMER,305007,5,18.8,39.0,177.9,27.9,10.7,2024
AJMER,305007,6,21.2,43.5,196.7,57.2,9.1,2024
AJMER,305007,7,16.5,41.2,134.0,84.1,6.7,2024
AJMER,305007,8,11.9,41.6,172.8,83.6,9.9,2024
AJMER,305007,9,14.3,36.4,101.6,37.5,11.8,2024
AJMER,305007,10,15.4,31.1,186.9,70.4,11.3,2024
AJMER,305007,11,19.7,29.4,166.3,22.1,10.1,2024
AJMER,305007,12,18.6,31.5,198.4,29.2,9.1,2024
AJMER,305817,1,15.3,37.6,124.6,55.0,7.9,2024
AJMER,305817,2,24.8,28.5,155.8,36.0,8.1,2024
AJMER,305817,3,19.1,30.2,108.6,75.9,8.1,2024
AJMER,305817,4,13.6,34.4,51.8,85.2,11.5,2024
AJMER,305817,5,11.5,29.7,71.0,20.3,7.3,2024
AJMER,305817,6,12.3,36.8,178.8,36.3,8.3,2024
AJMER,305817,7,13.7,43.5,11.2,50.8,8.6,2024
AJMER,305817,8,12.4,40.0,118.3,59.4,8.5,2024
AJMER,305817,9,12.8,38.3,74.5,84.1,6.0,2024
AJMER,305817,10,14.3,36.7,77.3,82.4,7.6,2024
AJMER,305817,11,12.6,34.8,176.9,64.6,9.0,2024
AJMER,305817,12,23.5,28.7,170.8,38.0,10.6,2024
AJMER,305819,1,11.2,42.9,119.8,74.8,9.4,2024
AJMER,305819,2,17.9,30.0,54.6,34.2,8.3,2024
AJMER,305819,3,16.2,26.8,95.1,87.6,10.0,2024
AJMER,305819,4,24.7,40.0,81.7,20.4,10.0,2024
AJMER,305819,5,11.7,28.5,70.7,59.9,7.5,2024
AJMER,305819,6,16.0,32.4,20.6,26.2,6.6,2024
AJMER,305819,7,24.5,25.6,108.6,48.5,10.8,2024
AJMER,305819,8,23.0,27.7,60.4,64.4,9.2,2024
AJMER,305819,9,22.3,28.5,132.2,68.3,7.1,2024
AJMER,305819,10,13.9,26.1,63.8,75.0,7.6,2024
AJMER,305819,11,12.6,38.1,86.2,61.5,10.6,2024
AJMER,305819,12,20.0,41.7,10.5,37.6,9.9,2024
AJMER,305201,1,23.9,32.5,198.5,82.2,11.7,2024
AJMER,305201,2,18.4,42.5,101.5,76.8,8.8,2024
AJMER,305201,3,18.6,29.3,4.8,31.2,6.3,2024
AJMER,305201,4,14.2,31.5,108.2,77.9,10.2,2024
AJMER,305201,5,21.5,28.0,174.1,88.1,7.5,2024
AJMER,305201,6,12.8,37.4,154.5,64.6,7.9,2024
AJMER,305201,7,14.9,33.4,140.2,39.7,7.2,2024
AJMER,305201,8,16.4,37.3,27.9,62.5,7.9,2024
AJMER,305201,9,17.6,40.2,131.5,44.0,11.0,2024
AJMER,305201,10,13.6,35.9,153.3,67.3,9.5,2024
AJMER,305201,11,11.7,37.6,114.5,58.1,6.7,2024
AJMER,305201,12,19.2,43.7,178.5,85.1,9.5,2024
AJMER,305009,1,14.3,31.0,55.4,63.3,9.8,2024
AJMER,305009,2,18.7,32.2,48.4,35.0,11.3,2024
AJMER,305009,3,12.3,39.4,173.9,70.8,11.2,2024
AJMER,305009,4,17.2,37.2,125.1,41.1,6.4,2024
AJMER,305009,5,18.0,28.6,0.3,39.1,11.2,2024
AJMER,305009,6,10.8,32.5,70.6,47.4,6.3,2024
AJMER,305009,7,15.0,34.4,171.6,20.8,6.9,2024
AJMER,305009,8,12.0,33.4,5.5,87.8,6.7,2024
AJMER,305009,9,11.0,28.6,0.6,57.3,7.1,2024
AJMER,305009,10,24.8,43.5,56.3,74.1,10.8,2024
AJMER,305009,11,14.8,40.2,182.8,38.0,10.1,2024
AJMER,305009,12,22.1,34.6,180.3,72.3,10.1,2024
ALWAR,301001,1,13.8,38.6,103.8,59.7,11.5,2024
ALWAR,301001,2,20.2,42.9,110.6,49.7,8.4,2024
ALWAR,301001,3,21.4,27.7,66.4,87.9,6.0,2024
ALWAR,301001,4,18.9,30.0,48.7,54.6,9.8,2024
ALWAR,301001,5,17.1,35.9,163.0,66.0,11.2,2024
ALWAR,301001,6,16.2,41.0,21.3,21.1,11.9,2024
ALWAR,301001,7,15.2,25.7,97.5,41.1,8.2,2024
ALWAR,301001,8,23.9,44.7,126.9,82.2,10.9,2024
ALWAR,301001,9,22.5,34.1,20.7,73.1,11.1,2024
ALWAR,301001,10,24.5,32.2,103.9,57.6,6.9,2024
ALWAR,301001,11,11.9,30.9,115.5,83.0,9.8,2024
ALWAR,301001,12,21.0,28.5,148.5,54.0,7.0,2024
ALWAR,301028,1,24.1,40.8,47.0,59.7,8.7,2024
ALWAR,301028,2,12.7,44.1,58.7,46.8,11.3,2024
ALWAR,301028,3,11.0,33.3,113.9,63.4,10.7,2024
ALWAR,301028,4,21.1,44.0,196.6,42.3,9.4,2024
ALWAR,301028,5,18.6,41.5,43.5,47.0,10.9,2024
ALWAR,301028,6,22.6,34.6,197.2,87.6,6.9,2024
ALWAR,301028,7,12.1,38.5,142.9,27.8,7.2,2024
ALWAR,301028,8,21.9,33.7,165.2,27.4,7.3,2024
ALWAR,301028,9,13.0,36.2,17.9,23.0,10.7,2024
ALWAR,301028,10,12.5,26.2,60.1,42.4,11.3,2024
ALWAR,301028,11,12.5,38.9,11.5,47.9,9.4,2024
ALWAR,301028,12,22.2,26.1,74.3,26.6,11.7,2024
ALWAR,301021,1,20.0,41.3,196.3,58.4,10.4,2024
ALWAR,301021,2,17.8,41.5,21.1,60.8,9.4,2024
ALWAR,301021,3,15.4,29.7,112.5,72.6,9.7,2024
ALWAR,301021,4,23.2,31.5,1.2,88.3,11.1,2024
ALWAR,301021,5,15.9,34.6,142.5,63.4,6.5,2024
ALWAR,301021,6,22.2,36.9,39.4,27.8,7.0,2024
ALWAR,301021,7,16.6,30.7,25.9,26.2,7.6,2024
ALWAR,301021,8,15.7,36.8,67.4,74.4,11.4,2024
ALWAR,301021,9,16.9,31.0,154.2,65.5,11.7,2024
ALWAR,301021,10,14.5,26.1,21.3,31.3,8.1,2024
ALWAR,301021,11,21.2,25.1,46.0,37.7,11.5,2024
ALWAR,301021,12,17.5,27.0,1.7,72.5,9.3,2024
ALWAR,301414,1,13.5,40.8,193.7,59.6,8.8,2024
ALWAR,301414,2,23.5,44.2,118.4,61.0,11.0,2024
ALWAR,301414,3,15.8,33.5,144.0,34.7,9.3,2024
ALWAR,301414,4,18.2,35.3,130.3,64.0,8.7,2024
ALWAR,301414,5,23.6,27.9,28.9,73.9,6.1,2024
ALWAR,301414,6,19.4,36.0,119.0,82.0,6.1,2024
ALWAR,301414,7,11.8,27.9,26.3,71.6,9.8,2024
ALWAR,301414,8,24.1,37.2,80.2,60.3,6.4,2024
ALWAR,301414,9,19.4,43.7,113.8,67.1,10.4,2024
ALWAR,301414,10,15.0,28.9,111.8,54.0,9.7,2024
ALWAR,301414,11,12.1,40.3,23.8,35.9,8.7,2024
ALWAR,301414,12,21.9,25.5,6.9,81.8,10.3,2024
ALWAR,301413,1,19.3,32.5,159.6,57.3,12.0,2024
ALWAR,301413,2,18.0,27.2,145.2,61.6,7.5,2024
ALWAR,301413,3,23.4,32.0,16.4,89.3,9.3,2024
ALWAR,301413,4,21.8,28.5,25.5,89.0,11.1,2024
ALWAR,301413,5,12.3,32.5,178.5,61.0,6.1,2024
ALWAR,301413,6,14.7,33.4,153.8,22.4,7.2,2024
ALWAR,301413,7,13.7,31.0,199.2,47.7,9.1,2024
ALWAR,301413,8,21.2,38.1,50.8,85.6,9.3,2024
ALWAR,301413,9,10.5,43.4,97.6,40.2,6.5,2024
ALWAR,301413,10,18.5,33.0,47.3,89.9,8.4,2024
ALWAR,301413,11,21.4,28.8,124.6,25.9,9.1,2024
ALWAR,301413,12,23.2,30.4,23.1,59.8,8.5,2024
ALWAR,301604,1,15.1,42.1,25.4,56.1,10.2,2024
ALWAR,301604,2,22.3,36.4,14.4,37.9,10.6,2024
ALWAR,301604,3,11.7,34.1,138.7,86.4,8.8,2024
ALWAR,301604,4,22.7,28.0,98.8,63.3,8.6,2024
ALWAR,301604,5,11.9,34.0,123.5,36.1,10.2,2024
ALWAR,301604,6,16.0,30.6,175.9,46.9,9.3,2024
ALWAR,301604,7,22.0,43.9,148.1,70.5,11.2,2024
ALWAR,301604,8,12.2,42.7,92.3,40.8,8.9,2024
ALWAR,301604,9,13.4,26.7,196.9,81.6,9.4,2024
ALWAR,301604,10,20.8,35.3,91.3,31.6,6.8,2024
ALWAR,301604,11,20.8,29.5,22.5,38.5,11.0,2024
ALWAR,301604,12,19.6,33.2,198.5,30.1,8.5,2024
ALWAR,321605,1,20.4,42.5,4.6,27.3,10.3,2024
ALWAR,321605,2,18.1,35.6,110.0,41.0,8.6,2024
ALWAR,321605,3,13.8,31.7,61.8,89.9,6.0,2024
ALWAR,321605,4,15.2,29.2,100.7,26.6,8.4,2024
ALWAR,321605,5,12.7,41.0,111.7,34.9,6.9,2024
ALWAR,321605,6,23.6,37.5,48.0,39.0,8.4,2024
ALWAR,321605,7,18.8,34.4,111.4,63.3,7.9,2024
ALWAR,321605,8,16.0,29.3,151.2,72.2,7.2,2024
ALWAR,321605,9,16.9,31.7,53.3,72.6,6.7,2024
ALWAR,321605,10,24.2,44.2,76.7,20.6,10.4,2024
ALWAR,321605,11,12.3,35.4,53.6,65.6,10.5,2024
ALWAR,321605,12,18.8,33.0,164.1,64.2,7.6,2024
ALWAR,321606,1,17.6,35.4,145.0,56.2,9.0,2024
ALWAR,321606,2,19.2,40.6,174.2,46.5,8.8,2024
ALWAR,321606,3,10.3,31.8,34.0,75.8,8.1,2024
ALWAR,321606,4,23.1,28.6,14.7,44.1,7.7,2024
ALWAR,321606,5,24.0,36.7,23.9,36.1,7.1,2024
ALWAR,321606,6,18.5,38.3,32.2,41.7,11.2,2024
ALWAR,321606,7,20.4,39.3,106.6,50.8,11.0,2024
ALWAR,321606,8,23.8,42.6,194.2,35.0,8.5,2024
ALWAR,321606,9,20.6,32.4,71.4,62.5,10.3,2024
ALWAR,321606,10,12.3,26.5,191.7,81.9,9.0,2024
ALWAR,321606,11,18.6,44.2,7.6,61.7,6.5,2024
ALWAR,321606,12,19.1,33.7,185.4,51.3,10.9,2024
ALWAR,301405,1,16.4,37.5,36.2,75.8,7.3,2024
ALWAR,301405,2,21.0,38.3,182.5,72.4,10.2,2024
ALWAR,301405,3,24.0,35.9,11.2,45.7,9.2,2024
ALWAR,301405,4,23.9,29.1,189.6,62.3,10.1,2024
ALWAR,301405,5,16.8,40.1,40.2,71.1,8.8,2024
ALWAR,301405,6,11.7,41.1,60.5,37.2,10.2,2024
ALWAR,301405,7,24.8,36.1,98.2,45.6,6.2,2024
ALWAR,301405,8,22.6,34.8,76.1,27.4,6.2,2024
ALWAR,301405,9,11.9,27.3,133.5,89.1,11.4,2024
ALWAR,301405,10,23.8,26.7,195.0,26.0,10.5,2024
ALWAR,301405,11,23.0,31.8,121.3,31.8,11.0,2024
ALWAR,301405,12,17.8,31.2,144.3,53.6,8.7,2024
ALWAR,301702,1,18.9,44.1,17.6,80.6,8.8,2024
ALWAR,301702,2,16.0,40.7,125.6,44.9,9.2,2024
ALWAR,301702,3,10.8,38.2,90.8,73.8,7.5,2024
ALWAR,301702,4,15.0,35.4,177.2,67.3,10.4,2024
ALWAR,301702,5,22.0,28.3,77.6,64.7,11.0,2024
ALWAR,301702,6,10.1,44.6,135.9,79.2,11.4,2024
ALWAR,301702,7,15.0,32.5,45.6,21.0,9.1,2024
ALWAR,301702,8,16.0,27.1,51.9,85.0,8.5,2024
ALWAR,301702,9,18.1,34.9,75.2,78.0,11.0,2024
ALWAR,301702,10,23.8,42.5,60.8,85.7,10.5,2024
ALWAR,301702,11,15.2,42.7,50.8,75.6,11.2,2024
ALWAR,301702,12,15.2,25.2,9.9,81.5,9.9,2024
ALWAR,321607,1,21.1,42.7,167.3,34.2,11.3,2024
ALWAR,321607,2,16.8,30.4,12.9,42.3,6.5,2024
ALWAR,321607,3,13.4,25.8,177.5,42.1,10.1,2024
ALWAR,321607,4,16.8,42.0,25.1,27.6,6.5,2024
ALWAR,321607,5,12.1,42.3,13.1,71.1,10.5,2024
ALWAR,321607,6,12.6,36.9,112.6,29.5,9.8,2024
ALWAR,321607,7,17.5,36.5,100.5,23.7,6.1,2024
ALWAR,321607,8,16.3,41.3,98.2,74.3,9.6,2024
